"","year","eduID","partyID"
"31324",1986,2,1
"31325",1986,2,2
"31326",1986,3,3
"31327",1986,4,3
"31328",1986,2,2
"31329",1986,2,1
"31330",1986,2,1
"31331",1986,3,3
"31332",1986,2,3
"31333",1986,2,2
"31334",1986,2,2
"31335",1986,4,3
"31336",1986,3,2
"31337",1986,1,1
"31339",1986,2,2
"31340",1986,2,3
"31341",1986,2,2
"31342",1986,1,1
"31343",1986,2,3
"31344",1986,2,2
"31345",1986,3,2
"31346",1986,2,1
"31347",1986,1,1
"31348",1986,4,3
"31349",1986,2,1
"31350",1986,2,1
"31351",1986,2,1
"31352",1986,1,1
"31353",1986,4,1
"31354",1986,1,1
"31355",1986,3,3
"31356",1986,2,2
"31357",1986,3,3
"31358",1986,3,1
"31359",1986,2,3
"31360",1986,3,1
"31361",1986,4,3
"31362",1986,2,3
"31363",1986,4,1
"31364",1986,2,2
"31365",1986,1,1
"31366",1986,2,3
"31367",1986,2,1
"31368",1986,4,1
"31369",1986,2,3
"31370",1986,2,3
"31371",1986,2,1
"31372",1986,4,3
"31373",1986,4,3
"31374",1986,4,1
"31375",1986,2,2
"31376",1986,3,3
"31377",1986,3,1
"31378",1986,2,1
"31379",1986,2,3
"31380",1986,4,3
"31381",1986,2,1
"31382",1986,3,1
"31383",1986,3,1
"31384",1986,3,3
"31386",1986,3,1
"31387",1986,3,1
"31388",1986,1,1
"31389",1986,2,1
"31390",1986,3,3
"31391",1986,2,1
"31392",1986,3,1
"31393",1986,2,3
"31394",1986,4,1
"31395",1986,3,2
"31396",1986,2,1
"31397",1986,2,3
"31398",1986,4,3
"31399",1986,3,2
"31400",1986,4,2
"31401",1986,1,1
"31402",1986,2,1
"31403",1986,2,3
"31404",1986,3,3
"31405",1986,2,3
"31406",1986,2,3
"31407",1986,4,3
"31408",1986,4,2
"31409",1986,2,3
"31410",1986,2,1
"31411",1986,2,2
"31412",1986,3,3
"31413",1986,4,1
"31414",1986,2,3
"31415",1986,2,3
"31416",1986,4,1
"31417",1986,3,3
"31418",1986,2,2
"31419",1986,2,2
"31421",1986,4,1
"31422",1986,2,3
"31423",1986,4,1
"31424",1986,3,1
"31425",1986,4,3
"31426",1986,2,3
"31427",1986,3,1
"31429",1986,1,1
"31430",1986,2,3
"31431",1986,4,1
"31432",1986,2,1
"31433",1986,2,1
"31434",1986,2,1
"31435",1986,2,1
"31436",1986,2,1
"31437",1986,3,1
"31438",1986,2,1
"31439",1986,3,1
"31440",1986,2,3
"31441",1986,4,3
"31442",1986,3,1
"31443",1986,4,3
"31444",1986,2,1
"31445",1986,4,1
"31446",1986,3,1
"31447",1986,3,3
"31448",1986,3,3
"31449",1986,4,3
"31450",1986,1,1
"31451",1986,1,1
"31452",1986,2,1
"31453",1986,2,1
"31454",1986,1,3
"31455",1986,2,3
"31456",1986,2,1
"31457",1986,1,1
"31458",1986,1,1
"31459",1986,2,3
"31460",1986,2,3
"31461",1986,1,1
"31462",1986,3,2
"31463",1986,2,1
"31464",1986,3,1
"31465",1986,3,1
"31466",1986,2,3
"31467",1986,2,3
"31468",1986,2,3
"31469",1986,2,1
"31470",1986,2,1
"31471",1986,2,3
"31472",1986,3,1
"31473",1986,2,3
"31474",1986,4,3
"31475",1986,3,1
"31476",1986,2,1
"31477",1986,2,1
"31478",1986,2,1
"31479",1986,3,1
"31480",1986,4,1
"31481",1986,3,1
"31482",1986,3,3
"31483",1986,2,1
"31484",1986,1,1
"31485",1986,2,2
"31486",1986,3,2
"31487",1986,4,1
"31488",1986,3,1
"31489",1986,2,1
"31490",1986,2,3
"31491",1986,2,1
"31492",1986,2,1
"31493",1986,3,3
"31494",1986,2,2
"31495",1986,3,1
"31496",1986,1,1
"31497",1986,3,3
"31498",1986,1,1
"31499",1986,2,1
"31500",1986,4,3
"31501",1986,2,1
"31502",1986,2,3
"31503",1986,2,2
"31504",1986,2,1
"31505",1986,4,1
"31506",1986,3,1
"31507",1986,3,1
"31508",1986,3,1
"31509",1986,1,2
"31510",1986,2,2
"31511",1986,4,3
"31512",1986,3,1
"31513",1986,3,3
"31514",1986,3,3
"31515",1986,3,2
"31516",1986,3,1
"31517",1986,3,1
"31518",1986,4,1
"31519",1986,3,1
"31520",1986,3,1
"31521",1986,4,1
"31522",1986,4,1
"31523",1986,3,1
"31524",1986,2,1
"31526",1986,4,1
"31527",1986,2,1
"31528",1986,3,1
"31529",1986,2,1
"31530",1986,3,1
"31531",1986,3,1
"31532",1986,2,1
"31533",1986,3,3
"31534",1986,4,1
"31535",1986,1,1
"31536",1986,2,3
"31537",1986,2,3
"31538",1986,3,3
"31539",1986,3,1
"31540",1986,4,1
"31541",1986,2,1
"31542",1986,4,3
"31543",1986,4,1
"31544",1986,2,2
"31545",1986,3,2
"31546",1986,2,2
"31547",1986,2,1
"31549",1986,3,1
"31550",1986,2,1
"31551",1986,4,1
"31552",1986,2,3
"31553",1986,2,1
"31554",1986,2,3
"31555",1986,4,3
"31556",1986,3,1
"31557",1986,2,1
"31558",1986,4,1
"31559",1986,2,1
"31560",1986,4,1
"31561",1986,3,1
"31562",1986,2,1
"31563",1986,3,1
"31564",1986,3,2
"31565",1986,4,3
"31566",1986,4,1
"31567",1986,2,1
"31568",1986,3,2
"31569",1986,3,1
"31570",1986,4,1
"31571",1986,2,2
"31572",1986,2,3
"31573",1986,2,3
"31574",1986,3,1
"31575",1986,4,1
"31576",1986,4,1
"31577",1986,4,3
"31578",1986,2,2
"31579",1986,3,1
"31580",1986,2,2
"31581",1986,2,3
"31582",1986,2,3
"31583",1986,4,1
"31584",1986,3,1
"31585",1986,3,1
"31586",1986,2,1
"31587",1986,2,1
"31588",1986,3,1
"31590",1986,2,1
"31591",1986,1,3
"31592",1986,2,1
"31593",1986,2,1
"31594",1986,2,3
"31595",1986,4,2
"31596",1986,3,3
"31597",1986,3,1
"31598",1986,2,2
"31599",1986,3,3
"31600",1986,2,1
"31601",1986,2,1
"31602",1986,2,1
"31603",1986,2,3
"31604",1986,2,2
"31605",1986,3,1
"31606",1986,2,1
"31607",1986,2,2
"31608",1986,3,3
"31609",1986,2,1
"31610",1986,2,1
"31611",1986,2,2
"31612",1986,2,1
"31613",1986,2,2
"31614",1988,2,1
"31615",1988,2,3
"31616",1988,3,3
"31617",1988,4,1
"31618",1988,2,3
"31619",1988,1,1
"31620",1988,2,2
"31621",1988,3,2
"31622",1988,1,1
"31623",1988,1,1
"31624",1988,2,1
"31625",1988,2,3
"31626",1988,2,2
"31627",1988,2,1
"31628",1988,3,3
"31629",1988,2,1
"31630",1988,2,3
"31631",1988,3,3
"31632",1988,4,3
"31633",1988,2,3
"31634",1988,3,1
"31635",1988,1,2
"31636",1988,2,1
"31637",1988,2,3
"31638",1988,2,2
"31639",1988,1,1
"31640",1988,2,1
"31641",1988,2,1
"31642",1988,1,2
"31643",1988,2,1
"31644",1988,3,1
"31645",1988,4,1
"31646",1988,1,1
"31647",1988,2,3
"31648",1988,2,3
"31649",1988,2,1
"31650",1988,2,3
"31651",1988,3,3
"31652",1988,2,1
"31653",1988,1,3
"31654",1988,3,3
"31655",1988,2,3
"31656",1988,2,3
"31657",1988,4,3
"31658",1988,2,1
"31659",1988,4,2
"31660",1988,2,1
"31661",1988,3,1
"31662",1988,3,1
"31663",1988,4,3
"31664",1988,1,3
"31665",1988,1,3
"31666",1988,4,3
"31667",1988,1,3
"31668",1988,4,3
"31669",1988,3,3
"31670",1988,2,3
"31671",1988,2,1
"31672",1988,2,3
"31673",1988,4,3
"31674",1988,4,3
"31675",1988,2,2
"31676",1988,4,1
"31677",1988,4,3
"31678",1988,3,3
"31679",1988,1,1
"31680",1988,4,3
"31681",1988,3,3
"31682",1988,2,1
"31683",1988,2,1
"31684",1988,2,1
"31685",1988,2,1
"31686",1988,3,3
"31687",1988,1,3
"31688",1988,2,1
"31689",1988,2,2
"31690",1988,3,3
"31691",1988,2,3
"31692",1988,2,1
"31693",1988,2,1
"31694",1988,2,3
"31695",1988,2,1
"31696",1988,2,1
"31697",1988,2,3
"31698",1988,4,2
"31699",1988,4,1
"31700",1988,2,3
"31701",1988,4,1
"31702",1988,2,1
"31703",1988,2,1
"31704",1988,1,3
"31705",1988,4,3
"31706",1988,2,1
"31707",1988,3,3
"31708",1988,2,3
"31709",1988,2,1
"31710",1988,1,1
"31711",1988,2,3
"31712",1988,2,1
"31713",1988,2,3
"31714",1988,2,3
"31715",1988,3,3
"31716",1988,2,3
"31717",1988,4,3
"31718",1988,4,2
"31719",1988,4,3
"31720",1988,4,3
"31721",1988,4,3
"31722",1988,4,1
"31723",1988,3,1
"31724",1988,3,1
"31725",1988,2,1
"31726",1988,1,1
"31727",1988,4,3
"31728",1988,2,1
"31729",1988,2,2
"31730",1988,2,1
"31731",1988,2,1
"31732",1988,4,2
"31733",1988,4,1
"31734",1988,2,2
"31735",1988,2,1
"31736",1988,2,1
"31737",1988,2,3
"31738",1988,2,1
"31739",1988,3,1
"31740",1988,4,3
"31741",1988,2,2
"31742",1988,2,1
"31743",1988,3,3
"31744",1988,2,1
"31745",1988,1,3
"31746",1988,3,1
"31747",1988,4,3
"31748",1988,2,3
"31749",1988,1,1
"31750",1988,1,3
"31751",1988,2,3
"31752",1988,2,3
"31753",1988,3,1
"31754",1988,2,2
"31755",1988,3,1
"31756",1988,3,1
"31758",1988,2,1
"31759",1988,1,3
"31760",1988,3,3
"31761",1988,2,2
"31762",1988,2,2
"31763",1988,2,3
"31764",1988,1,1
"31765",1988,2,3
"31766",1988,3,3
"31767",1988,4,3
"31768",1988,3,3
"31769",1988,4,3
"31770",1988,2,3
"31771",1988,2,1
"31772",1988,4,1
"31773",1988,2,3
"31774",1988,4,1
"31775",1988,3,3
"31776",1988,1,3
"31777",1988,2,1
"31778",1988,1,2
"31779",1988,3,1
"31780",1988,4,1
"31781",1988,2,2
"31782",1988,2,1
"31783",1988,1,3
"31784",1988,2,1
"31785",1988,2,3
"31786",1988,2,1
"31787",1988,2,1
"31788",1988,4,2
"31789",1988,3,3
"31790",1988,4,1
"31791",1988,1,1
"31792",1988,2,3
"31793",1988,2,3
"31794",1988,2,1
"31795",1988,1,1
"31796",1988,2,1
"31797",1988,2,3
"31798",1988,4,3
"31799",1988,2,3
"31800",1988,2,1
"31801",1988,3,3
"31802",1988,3,3
"31803",1988,1,1
"31804",1988,3,1
"31805",1988,2,1
"31806",1988,2,3
"31807",1988,2,3
"31808",1988,2,2
"31809",1988,2,1
"31810",1988,4,3
"31811",1988,4,3
"31812",1988,2,3
"31813",1988,2,3
"31814",1988,4,3
"31815",1988,2,1
"31816",1988,4,1
"31817",1988,2,3
"31818",1988,2,1
"31819",1988,4,1
"31820",1988,3,3
"31821",1988,2,3
"31822",1988,4,3
"31823",1988,2,2
"31824",1988,3,2
"31825",1988,2,1
"31826",1988,1,1
"31827",1988,2,3
"31828",1988,2,1
"31829",1988,3,3
"31830",1988,3,3
"31831",1988,2,1
"31832",1988,2,1
"31833",1988,2,1
"31834",1988,1,3
"31835",1988,2,1
"31836",1988,2,1
"31837",1988,2,1
"31838",1988,2,1
"31839",1988,2,3
"31840",1988,2,1
"31841",1988,4,3
"31842",1988,2,3
"31843",1988,1,1
"31845",1988,4,3
"31846",1988,3,3
"31848",1988,2,1
"31850",1988,3,3
"31851",1988,2,3
"31852",1988,2,1
"31853",1988,2,3
"31854",1988,4,1
"31855",1988,2,1
"31856",1988,2,3
"31857",1988,2,1
"31858",1988,1,1
"31859",1988,1,1
"31860",1988,2,3
"31861",1988,3,3
"31862",1988,2,1
"31863",1988,2,1
"31866",1988,2,1
"31867",1988,1,2
"31868",1988,2,1
"31869",1988,4,3
"31870",1988,2,3
"31871",1988,1,1
"31873",1988,4,3
"31874",1988,3,3
"31875",1988,2,1
"31876",1988,4,1
"31877",1988,2,1
"31878",1988,3,3
"31879",1988,3,1
"31880",1988,4,3
"31881",1988,2,2
"31882",1988,3,3
"31883",1988,1,3
"31884",1988,4,1
"31885",1988,2,3
"31886",1988,2,1
"31887",1988,2,1
"31888",1988,1,1
"31889",1988,3,3
"31890",1988,3,1
"31892",1988,2,1
"31893",1988,1,2
"31894",1988,3,3
"31895",1988,4,3
"31896",1988,4,1
"31897",1988,2,3
"31898",1988,1,2
"31899",1988,2,2
"31900",1988,4,3
"31901",1988,2,3
"31902",1988,3,3
"31903",1988,3,1
"31904",1988,2,1
"31905",1988,2,2
"31906",1988,4,3
"31907",1988,3,1
"31909",1988,2,3
"31910",1988,3,1
"31911",1988,3,1
"31912",1988,2,3
"31913",1988,3,1
"31914",1988,2,1
"31915",1988,3,1
"31916",1988,2,2
"31917",1988,3,1
"31918",1988,1,3
"31919",1988,3,3
"31920",1988,2,3
"31921",1988,4,1
"31922",1988,3,1
"31923",1988,3,1
"31924",1988,1,1
"31925",1988,4,3
"31926",1988,3,1
"31927",1988,2,2
"31928",1988,2,2
"31929",1988,2,1
"31930",1988,2,2
"31931",1988,2,3
"31932",1988,4,1
"31933",1988,3,1
"31934",1988,1,1
"31935",1988,2,1
"31936",1988,2,3
"31937",1988,4,1
"31938",1988,1,2
"31939",1988,2,2
"31940",1988,2,1
"31941",1988,1,2
"31942",1988,2,1
"31943",1988,4,3
"31944",1988,2,1
"31945",1988,2,3
"31946",1988,2,1
"31947",1988,2,3
"31948",1988,4,1
"31949",1988,2,3
"31950",1988,2,3
"31951",1988,2,3
"31952",1988,3,2
"31953",1988,1,2
"31954",1988,1,1
"31955",1988,2,3
"31956",1988,1,2
"31957",1988,2,1
"31958",1988,2,3
"31959",1988,4,2
"31960",1988,3,3
"31961",1988,2,1
"31962",1988,2,1
"31963",1988,2,2
"31964",1988,2,3
"31965",1988,2,2
"31966",1988,2,1
"31967",1988,3,3
"31968",1988,1,1
"31969",1988,2,1
"31970",1988,3,3
"31971",1988,4,1
"31972",1988,2,3
"31973",1988,2,2
"31975",1988,2,3
"31976",1988,2,1
"31977",1988,4,1
"31978",1988,1,3
"31979",1988,4,1
"31980",1988,2,3
"31981",1988,2,1
"31982",1988,2,3
"31983",1988,2,1
"31984",1988,3,1
"31985",1988,3,3
"31986",1988,2,1
"31987",1988,3,1
"31988",1988,2,1
"31989",1988,3,3
"31990",1988,1,3
"31991",1988,2,3
"31992",1988,3,1
"31993",1988,2,1
"31994",1988,2,1
"31995",1988,2,1
"31996",1988,2,1
"31997",1988,2,1
"31998",1988,3,3
"31999",1988,2,3
"32000",1988,1,1
"32001",1988,1,1
"32002",1988,2,3
"32003",1988,2,3
"32004",1988,2,1
"32005",1988,2,3
"32006",1988,4,3
"32007",1988,4,3
"32008",1988,2,3
"32009",1988,3,3
"32010",1988,3,1
"32011",1988,1,1
"32012",1988,2,3
"32013",1988,2,2
"32014",1988,1,1
"32015",1988,2,1
"32016",1988,1,3
"32017",1988,3,1
"32018",1988,2,1
"32019",1988,2,3
"32020",1988,4,3
"32021",1988,2,3
"32022",1988,2,3
"32023",1988,2,1
"32024",1988,2,1
"32025",1988,3,3
"32026",1988,2,3
"32027",1988,3,3
"32028",1988,2,1
"32029",1988,2,3
"32030",1988,2,1
"32031",1988,1,1
"32032",1988,2,1
"32033",1988,4,1
"32034",1988,4,3
"32035",1988,4,1
"32036",1988,2,1
"32037",1988,3,3
"32038",1988,1,1
"32039",1988,4,1
"32040",1988,2,1
"32041",1988,2,3
"32042",1988,2,1
"32043",1988,4,3
"32044",1988,2,3
"32045",1988,2,1
"32046",1988,2,1
"32047",1988,2,1
"32048",1988,2,2
"32049",1988,2,1
"32050",1988,2,3
"32051",1988,1,1
"32052",1988,2,3
"32053",1988,3,1
"32054",1988,4,1
"32055",1988,4,3
"32056",1988,2,1
"32057",1988,2,3
"32058",1988,3,3
"32059",1988,2,3
"32060",1988,3,3
"32062",1988,4,3
"32063",1988,4,3
"32064",1988,3,3
"32065",1988,2,1
"32066",1988,2,1
"32067",1988,3,3
"32068",1988,1,1
"32069",1988,1,3
"32070",1988,3,3
"32071",1988,2,2
"32072",1988,2,1
"32073",1988,2,1
"32074",1988,1,1
"32075",1988,2,3
"32076",1988,3,1
"32077",1988,2,1
"32078",1988,2,1
"32079",1988,3,3
"32080",1988,2,1
"32081",1988,2,1
"32082",1988,2,1
"32083",1988,3,3
"32084",1988,4,3
"32085",1988,3,3
"32086",1988,2,2
"32087",1988,2,2
"32088",1988,2,3
"32089",1988,3,1
"32090",1988,4,1
"32091",1988,2,3
"32092",1988,2,3
"32093",1988,4,3
"32094",1988,2,1
"32095",1988,3,1
"32096",1988,2,3
"32097",1988,2,3
"32098",1988,2,1
"32099",1988,2,1
"32100",1988,2,3
"32101",1988,2,3
"32102",1988,4,1
"32103",1988,1,1
"32104",1988,2,3
"32105",1988,2,1
"32106",1988,2,1
"32107",1988,1,1
"32108",1988,3,3
"32109",1988,4,1
"32110",1988,4,1
"32111",1988,2,1
"32112",1988,3,1
"32113",1988,2,3
"32114",1988,4,3
"32115",1988,3,1
"32116",1988,2,1
"32117",1988,2,3
"32118",1988,2,3
"32119",1988,2,1
"32120",1988,3,3
"32121",1988,2,1
"32122",1988,4,1
"32123",1988,4,3
"32125",1988,2,2
"32126",1988,3,3
"32127",1988,2,1
"32128",1988,2,1
"32129",1988,2,1
"32130",1988,1,2
"32131",1988,2,1
"32132",1988,4,3
"32133",1988,3,3
"32134",1988,1,3
"32135",1988,3,1
"32136",1988,3,3
"32137",1988,4,2
"32138",1988,3,1
"32139",1988,2,3
"32140",1988,2,3
"32141",1988,4,3
"32142",1988,2,3
"32143",1988,1,3
"32144",1988,2,1
"32145",1988,1,1
"32146",1988,2,3
"32147",1988,2,3
"32148",1988,2,1
"32149",1988,1,3
"32150",1988,2,1
"32151",1988,3,2
"32152",1988,4,1
"32153",1988,3,1
"32154",1988,2,3
"32155",1988,4,1
"32156",1988,1,1
"32157",1988,2,1
"32158",1988,2,2
"32159",1988,3,1
"32160",1988,2,3
"32161",1988,1,2
"32162",1988,2,3
"32163",1988,4,1
"32164",1988,3,1
"32165",1988,3,2
"32166",1988,2,3
"32167",1988,4,3
"32168",1988,4,3
"32169",1988,2,1
"32170",1988,4,3
"32171",1988,3,3
"32172",1988,2,2
"32173",1988,4,3
"32174",1988,3,2
"32175",1988,2,1
"32176",1988,4,1
"32177",1988,2,3
"32178",1988,2,3
"32179",1988,3,3
"32180",1988,3,1
"32181",1988,2,2
"32182",1988,3,3
"32183",1988,2,1
"32184",1988,4,3
"32186",1988,3,3
"32187",1988,4,3
"32188",1988,4,3
"32189",1988,2,1
"32190",1988,1,1
"32191",1988,2,1
"32192",1988,3,1
"32193",1988,3,1
"32194",1988,4,1
"32195",1988,2,3
"32196",1988,2,1
"32197",1988,2,1
"32198",1988,4,1
"32199",1988,2,3
"32200",1988,2,1
"32201",1988,4,3
"32202",1988,3,1
"32203",1988,2,3
"32204",1988,2,1
"32205",1988,2,3
"32206",1988,3,1
"32207",1988,3,2
"32208",1988,2,3
"32209",1988,3,3
"32210",1988,2,1
"32211",1988,4,3
"32212",1988,4,3
"32213",1988,2,2
"32214",1988,1,2
"32215",1988,1,1
"32216",1988,2,2
"32217",1988,3,1
"32218",1988,2,3
"32219",1988,4,1
"32220",1988,4,1
"32221",1988,3,3
"32222",1988,2,2
"32223",1988,2,1
"32224",1988,2,3
"32225",1988,4,2
"32227",1988,2,1
"32228",1988,3,1
"32229",1988,3,3
"32230",1988,3,3
"32231",1988,2,3
"32232",1988,2,1
"32233",1988,2,2
"32234",1988,2,2
"32235",1988,2,1
"32236",1988,2,3
"32237",1988,2,3
"32238",1988,4,3
"32239",1988,1,1
"32240",1988,2,1
"32241",1988,4,1
"32242",1988,3,1
"32243",1988,4,1
"32244",1988,2,1
"32245",1988,4,3
"32246",1988,2,2
"32247",1988,4,3
"32248",1988,4,3
"32249",1988,3,1
"32250",1988,2,1
"32251",1988,3,1
"32252",1988,4,2
"32253",1988,4,3
"32254",1988,2,2
"32255",1988,3,1
"32256",1988,4,1
"32257",1988,2,3
"32258",1988,2,3
"32259",1988,4,3
"32260",1988,3,3
"32261",1988,4,3
"32262",1988,3,1
"32263",1988,2,1
"32264",1988,1,3
"32265",1988,1,1
"32266",1988,2,1
"32267",1988,1,3
"32268",1988,1,1
"32269",1988,2,3
"32270",1988,3,1
"32271",1988,1,1
"32272",1988,2,1
"32273",1988,1,1
"32274",1988,3,1
"32275",1988,4,1
"32276",1988,2,3
"32277",1988,3,3
"32278",1988,3,2
"32279",1988,3,2
"32280",1988,3,1
"32281",1988,3,3
"32282",1988,4,3
"32283",1988,3,1
"32284",1988,2,1
"32285",1988,3,3
"32286",1988,4,3
"32287",1988,2,3
"32288",1988,2,1
"32289",1988,4,3
"32290",1988,2,3
"32291",1988,3,3
"32292",1988,3,1
"32293",1988,2,1
"32294",1988,2,1
"32295",1988,2,3
"32296",1988,4,3
"32297",1988,2,3
"32298",1988,3,3
"32299",1988,4,3
"32300",1988,2,1
"32301",1988,2,1
"32302",1988,1,1
"32303",1988,1,3
"32304",1988,2,1
"32305",1988,2,2
"32306",1988,2,1
"32307",1988,3,3
"32308",1988,2,1
"32309",1988,3,3
"32310",1988,2,3
"32311",1988,3,1
"32312",1988,3,3
"32313",1988,4,3
"32314",1988,4,3
"32315",1988,1,1
"32316",1988,4,2
"32318",1988,4,3
"32319",1988,2,3
"32320",1988,4,1
"32321",1988,4,2
"32322",1988,2,1
"32323",1988,4,1
"32324",1988,2,3
"32325",1988,2,3
"32326",1988,2,2
"32327",1988,1,3
"32328",1988,2,3
"32329",1988,1,2
"32330",1988,2,2
"32331",1988,3,1
"32332",1988,2,1
"32333",1988,4,1
"32334",1988,3,3
"32335",1988,3,3
"32336",1988,2,3
"32337",1988,3,3
"32338",1988,2,1
"32339",1988,4,1
"32340",1988,2,2
"32341",1988,2,1
"32342",1988,2,3
"32343",1988,2,3
"32344",1988,4,3
"32347",1988,2,3
"32348",1988,3,3
"32349",1988,3,1
"32350",1988,4,1
"32351",1988,1,1
"32352",1988,2,1
"32353",1988,3,3
"32354",1988,2,1
"32355",1988,2,2
"32356",1988,4,3
"32357",1988,2,3
"32358",1988,4,3
"32359",1988,3,2
"32360",1988,3,3
"32361",1988,3,1
"32362",1988,2,1
"32363",1988,2,1
"32364",1988,2,1
"32365",1988,2,3
"32366",1988,2,2
"32367",1988,4,2
"32368",1988,2,3
"32369",1988,2,3
"32370",1988,4,3
"32371",1988,4,3
"32372",1988,2,1
"32373",1988,1,3
"32374",1988,2,3
"32375",1988,1,3
"32376",1988,2,3
"32377",1988,3,3
"32378",1988,2,1
"32379",1988,4,3
"32380",1988,2,2
"32381",1988,2,2
"32382",1988,2,2
"32383",1988,3,1
"32384",1988,3,1
"32385",1988,3,3
"32386",1988,3,3
"32387",1988,4,3
"32388",1988,2,3
"32389",1988,2,3
"32390",1988,2,1
"32391",1988,2,3
"32392",1988,3,3
"32393",1988,4,1
"32394",1988,4,3
"32395",1988,2,1
"32396",1988,4,1
"32397",1988,3,1
"32398",1988,2,1
"32399",1988,3,1
"32400",1988,2,3
"32401",1988,4,3
"32402",1988,3,1
"32403",1988,3,3
"32404",1988,4,1
"32405",1988,4,3
"32406",1988,1,1
"32407",1988,2,3
"32408",1988,4,3
"32409",1988,4,1
"32410",1988,3,1
"32411",1988,2,1
"32413",1988,3,1
"32414",1988,2,1
"32415",1988,2,1
"32416",1988,3,3
"32417",1988,2,3
"32418",1988,3,1
"32419",1988,3,1
"32420",1988,2,3
"32421",1988,3,1
"32422",1988,1,1
"32423",1988,3,2
"32424",1988,4,1
"32425",1988,2,3
"32426",1988,3,3
"32427",1988,4,3
"32428",1988,2,3
"32429",1988,4,3
"32430",1988,2,3
"32431",1988,2,2
"32432",1988,4,3
"32433",1988,3,3
"32434",1988,2,1
"32435",1988,2,1
"32436",1988,4,3
"32437",1988,3,3
"32438",1988,3,3
"32439",1988,2,1
"32440",1988,1,2
"32441",1988,3,1
"32442",1988,2,1
"32443",1988,2,3
"32444",1988,4,3
"32445",1988,1,1
"32446",1988,3,3
"32447",1988,4,3
"32448",1988,2,1
"32449",1988,1,1
"32450",1988,2,3
"32451",1988,2,1
"32452",1988,3,3
"32453",1988,4,3
"32454",1988,2,1
"32455",1988,3,3
"32456",1988,2,1
"32457",1988,2,1
"32458",1988,2,1
"32459",1988,3,1
"32460",1988,3,1
"32461",1988,3,3
"32462",1988,4,3
"32463",1988,4,1
"32464",1988,4,1
"32465",1988,2,1
"32466",1988,4,3
"32467",1988,4,1
"32468",1988,2,1
"32469",1988,1,1
"32470",1988,1,2
"32471",1988,2,1
"32473",1988,2,3
"32474",1988,2,3
"32475",1988,4,1
"32476",1988,1,2
"32477",1988,3,3
"32478",1988,1,2
"32479",1988,2,3
"32480",1988,2,1
"32481",1988,1,3
"32482",1988,2,2
"32483",1988,2,1
"32484",1988,2,1
"32485",1988,1,1
"32486",1988,3,1
"32487",1988,2,1
"32488",1988,2,1
"32489",1988,4,3
"32490",1988,2,1
"32491",1988,4,3
"32492",1988,2,1
"32493",1988,4,3
"32494",1988,3,1
"32495",1988,4,3
"32496",1988,3,3
"32497",1988,3,2
"32498",1988,4,1
"32499",1988,3,1
"32500",1988,2,2
"32501",1988,2,2
"32502",1988,1,2
"32503",1988,2,1
"32504",1988,2,1
"32505",1988,1,1
"32506",1988,3,1
"32507",1988,3,1
"32508",1988,2,3
"32509",1988,3,1
"32510",1988,2,2
"32511",1988,3,1
"32512",1988,4,3
"32513",1988,4,3
"32514",1988,2,1
"32515",1988,3,3
"32516",1988,2,1
"32517",1988,4,3
"32518",1988,2,3
"32519",1988,2,2
"32520",1988,2,1
"32521",1988,3,1
"32522",1988,2,1
"32523",1988,3,1
"32524",1988,2,2
"32525",1988,2,1
"32526",1988,3,3
"32527",1988,2,3
"32528",1988,1,2
"32529",1988,4,3
"32530",1988,2,1
"32531",1988,2,3
"32532",1988,2,3
"32533",1988,4,3
"32534",1988,2,1
"32535",1988,1,2
"32536",1988,2,1
"32537",1988,1,3
"32538",1988,2,2
"32539",1988,3,1
"32540",1988,2,2
"32542",1988,2,2
"32543",1988,1,1
"32544",1988,2,1
"32545",1988,2,1
"32546",1988,2,1
"32547",1988,2,1
"32548",1988,1,3
"32549",1988,2,3
"32550",1988,3,1
"32551",1988,2,1
"32552",1988,4,3
"32553",1988,2,1
"32554",1988,4,1
"32555",1988,4,1
"32556",1988,4,1
"32557",1988,3,3
"32558",1988,2,3
"32559",1988,2,1
"32560",1988,4,1
"32561",1988,4,3
"32562",1988,2,1
"32563",1988,4,1
"32564",1988,2,3
"32565",1988,2,1
"32566",1988,4,1
"32567",1988,2,1
"32568",1988,2,1
"32569",1988,4,1
"32570",1988,3,1
"32571",1988,2,1
"32572",1988,4,1
"32573",1988,3,3
"32574",1988,3,1
"32575",1988,2,1
"32576",1988,2,1
"32577",1988,2,1
"32578",1988,2,2
"32579",1988,2,2
"32580",1988,3,3
"32581",1988,3,3
"32582",1988,2,3
"32583",1988,2,3
"32584",1988,2,2
"32585",1988,2,1
"32586",1988,3,2
"32587",1988,4,3
"32588",1988,2,3
"32589",1988,2,1
"32590",1988,1,2
"32591",1988,1,1
"32592",1988,2,3
"32593",1988,2,1
"32594",1988,2,1
"32595",1988,2,3
"32596",1988,1,1
"32597",1988,2,2
"32598",1988,3,1
"32599",1988,2,1
"32600",1988,2,3
"32603",1988,1,3
"32604",1988,3,1
"32605",1988,2,1
"32606",1988,2,1
"32608",1988,2,1
"32609",1988,2,1
"32610",1988,4,3
"32611",1988,3,3
"32612",1988,4,3
"32613",1988,2,1
"32614",1988,3,2
"32615",1988,3,3
"32616",1988,2,1
"32617",1988,2,1
"32618",1988,2,3
"32619",1988,2,1
"32620",1988,2,3
"32621",1988,3,1
"32622",1988,2,1
"32623",1988,2,3
"32624",1988,2,2
